Iteration,Total_Wall_ms,HW_Write_ms,HW_Compute_ms,HW_Read_ms,SW_Overhead_ms
13243,0.361851,0.060797,0.186997,0.0209,0.093157
13244,0.376658,0.058247,0.208154,0.028016,0.082241
13245,0.245871,0.025187,0.11114,0.025809,0.083735
13246,0.275501,0.031902,0.12273,0.027327,0.093542
13247,0.284332,0.030762,0.145125,0.01996,0.088485
13248,0.25366,0.033653,0.106106,0.027613,0.086288
13249,0.288836,0.034733,0.151861,0.0195,0.082742
13250,0.332073,0.030067,0.163878,0.02727,0.110858
13251,0.297898,0.065368,0.139685,0.019107,0.073738
13252,0.817434,0.062438,0.64038,0.02743,0.087186
13253,0.333284,0.02884,0.177879,0.019464,0.107101
13254,0.437604,0.062931,0.271013,0.0273,0.07636
13255,0.35755,0.067609,0.189004,0.021795,0.079142
13256,0.280708,0.044829,0.11249,0.027936,0.095453
13257,0.40132,0.042247,0.248086,0.02014,0.090847
13258,0.32811,0.079292,0.123668,0.027527,0.097623
13259,0.265533,0.049798,0.117728,0.020311,0.077696
13260,0.534716,0.042591,0.360988,0.027486,0.103651
13261,0.291714,0.043797,0.140287,0.019229,0.088401
13262,0.299845,0.050086,0.139615,0.02703,0.083114
13263,0.360988,0.076122,0.158916,0.0304,0.09555
13264,0.415407,0.102308,0.154796,0.027543,0.13076
13265,0.298858,0.073335,0.103106,0.030173,0.092244
13266,0.358439,0.0744,0.152143,0.037897,0.093999
13267,0.477589,0.056748,0.290815,0.030329,0.099697
13268,0.349476,0.076567,0.158456,0.026983,0.08747
13269,0.38164,0.074669,0.170003,0.030862,0.106106
13270,0.471935,0.073583,0.258769,0.027404,0.112179
13271,0.372474,0.043346,0.186827,0.03988,0.102421
13272,0.417278,0.070616,0.195265,0.027766,0.123631
13273,0.434145,0.077519,0.207036,0.029311,0.120279
13274,0.375879,0.076832,0.160121,0.02724,0.111686
13275,0.477207,0.07996,0.240225,0.029315,0.127707
13276,0.562438,0.076649,0.345041,0.02683,0.113918
13277,0.344885,0.048406,0.174224,0.030618,0.091637
13278,0.346732,0.04338,0.164212,0.02729,0.11185
13279,0.342991,0.076659,0.118971,0.029078,0.118283
13280,0.285718,0.039126,0.131339,0.027037,0.088216
13281,0.363468,0.029148,0.193013,0.019871,0.121436
13282,0.451932,0.036602,0.258441,0.027407,0.129482
13283,0.512116,0.042505,0.305942,0.031017,0.132652
13284,0.511834,0.04024,0.30796,0.027594,0.13604
13285,0.51403,0.073214,0.25604,0.03059,0.154186
13286,0.44045,0.07753,0.199417,0.028363,0.13514
13287,0.637523,0.07497,0.40477,0.030342,0.127441
13288,0.398363,0.079099,0.16278,0.027547,0.128937
13289,0.44485,0.077504,0.20325,0.03002,0.134076
13290,0.465256,0.073095,0.212473,0.032333,0.147355
13291,0.478778,0.079464,0.23243,0.028629,0.138255
13292,0.315321,0.039447,0.143044,0.02774,0.10509
13293,0.610419,0.039526,0.432047,0.030524,0.108322
13294,0.430066,0.039811,0.264372,0.027013,0.09887
13295,0.29822,0.039063,0.12476,0.029997,0.1044
13296,0.37627,0.075717,0.151863,0.027133,0.121557
13297,0.492217,0.076789,0.2383,0.030123,0.147005
13298,0.40059,0.080163,0.170323,0.026947,0.123157
13299,0.368177,0.047375,0.175366,0.041065,0.104371
13300,0.51443,0.085436,0.230396,0.05374,0.144858
13301,0.383471,0.044249,0.189737,0.041495,0.10799
13302,0.443077,0.074438,0.208677,0.03214,0.127822
13303,0.373766,0.075895,0.133713,0.028995,0.135163
13304,0.445181,0.079172,0.220717,0.027597,0.117695
13305,0.611752,0.07365,0.335066,0.031327,0.171709
13306,0.53269,0.038236,0.36812,0.027987,0.098347
13307,0.515351,0.072349,0.270646,0.040687,0.131669
13308,0.769907,0.074079,0.530176,0.02801,0.137642
13309,0.425474,0.069143,0.155963,0.040351,0.160017
13310,0.424568,0.076847,0.19202,0.027876,0.127825
13311,0.250046,0.049928,0.092008,0.019533,0.088577
13312,0.436214,0.043897,0.231456,0.02876,0.132101
13313,0.534858,0.099665,0.30673,0.025154,0.103309
13314,0.348361,0.049333,0.1773,0.028993,0.092735
13315,0.490771,0.040359,0.305087,0.029849,0.115476
13316,0.409358,0.039386,0.2456,0.027606,0.096766
13317,0.471195,0.033963,0.308831,0.01928,0.109121
13318,0.294097,0.034254,0.135524,0.027443,0.096876
13319,0.33276,0.074513,0.147806,0.019858,0.090583
13320,0.481101,0.054104,0.273884,0.03304,0.120073
13321,0.63532,0.047546,0.468882,0.019858,0.099034
13322,0.344359,0.049993,0.15388,0.027716,0.11277
13323,0.518143,0.05096,0.343323,0.019193,0.104667
13324,0.40412,0.039098,0.233359,0.027136,0.104527
13325,0.258713,0.038464,0.093286,0.018604,0.108359
13326,0.371818,0.041645,0.171714,0.027913,0.130546
13327,0.338212,0.049522,0.159573,0.02038,0.108737
13328,0.408044,0.040438,0.217809,0.035463,0.114334
13329,0.322309,0.043325,0.159077,0.018833,0.101074
13330,0.383624,0.04089,0.196657,0.027506,0.118571
13331,0.330876,0.037504,0.183201,0.019157,0.091014
13332,0.396662,0.042695,0.225738,0.02691,0.101319
13333,0.297752,0.032111,0.159595,0.018725,0.087321
13334,0.287256,0.030155,0.110284,0.027253,0.119564
13335,0.287597,0.031204,0.1358,0.019485,0.101108
13336,0.331159,0.050809,0.14628,0.038266,0.095804
13337,0.351024,0.042515,0.175436,0.019455,0.113618
13338,0.275324,0.031432,0.111141,0.02731,0.105441
13339,0.377007,0.035547,0.232767,0.019374,0.089319
13340,0.319869,0.032597,0.142868,0.027157,0.117247
13341,0.466569,0.028041,0.253643,0.019733,0.165152
13342,0.312969,0.030871,0.14432,0.02676,0.111018
13343,0.277497,0.043742,0.103964,0.020229,0.109562
13344,0.511455,0.101559,0.25612,0.02745,0.126326
13345,0.37323,0.054847,0.21335,0.018951,0.086082
13346,0.429248,0.09677,0.19202,0.026863,0.113595
13347,0.397846,0.088349,0.151263,0.030602,0.127632
13348,0.37772,0.036247,0.197071,0.027183,0.117219
13349,0.375331,0.037643,0.195787,0.030418,0.111483
13350,0.358075,0.041029,0.159858,0.026937,0.130251
13351,0.430888,0.117763,0.175894,0.031574,0.105657
13352,0.36852,0.038716,0.198344,0.027686,0.103774
13353,0.306644,0.03707,0.138327,0.031489,0.099758
13354,0.334403,0.033079,0.174075,0.028527,0.098722
13355,0.34062,0.04538,0.161079,0.029945,0.104216
13356,0.324645,0.03634,0.147923,0.02737,0.113012
13357,0.4477,0.038971,0.281954,0.031245,0.09553
13358,0.324501,0.04823,0.1409,0.027093,0.108278
13359,0.377391,0.042113,0.194091,0.031393,0.109794
13360,0.410508,0.04059,0.21958,0.028467,0.121871
13361,0.424137,0.126228,0.134781,0.030631,0.132497
13362,0.413086,0.072945,0.186263,0.026957,0.126921
13363,0.414594,0.088825,0.161843,0.030525,0.133401
13364,0.286736,0.038036,0.106601,0.027187,0.114912
13365,0.425638,0.045917,0.23854,0.03004,0.111141
13366,0.353789,0.039096,0.166947,0.036993,0.110753
13367,0.58453,0.04298,0.399137,0.03046,0.111953
13368,0.329992,0.03728,0.149326,0.02736,0.116026
13369,0.359285,0.087205,0.116753,0.03036,0.124967
13370,0.33639,0.076859,0.110877,0.027376,0.121278
13371,0.46895,0.078097,0.140793,0.029114,0.220946
13372,0.491295,0.086303,0.257406,0.02713,0.120456
13373,0.543561,0.038,0.354925,0.030753,0.119883
13374,0.36317,0.05105,0.167273,0.026897,0.11795
13375,0.457155,0.087955,0.18772,0.029009,0.152471
13376,0.782326,0.038951,0.599219,0.02732,0.116836
13377,0.356529,0.03954,0.170607,0.030751,0.115631
13378,0.373684,0.089838,0.1365,0.027177,0.120169
13379,0.37603,0.085469,0.13298,0.029188,0.128393
13380,0.382616,0.038455,0.203826,0.02759,0.112745
13381,0.42616,0.04856,0.14491,0.030639,0.202051
13382,0.461438,0.047896,0.268201,0.038923,0.106418
13383,0.314073,0.04583,0.133571,0.030739,0.103933
13384,0.34251,0.034994,0.166324,0.02708,0.114112
13385,0.393809,0.0347,0.197334,0.040627,0.121148
13386,0.550299,0.049946,0.371016,0.026744,0.102593
13387,0.413617,0.079851,0.154796,0.028536,0.150434
13388,0.481507,0.042584,0.314798,0.027576,0.096549
13389,0.395146,0.071832,0.168594,0.029346,0.125374
13390,0.454427,0.090299,0.21456,0.027177,0.122391
13391,0.350841,0.075862,0.11972,0.029764,0.125495
13392,0.376575,0.083742,0.1424,0.02761,0.122823
13393,0.436908,0.087781,0.19424,0.024863,0.130024
13394,0.548438,0.065354,0.348699,0.028327,0.106058
13395,0.384533,0.042729,0.217047,0.019547,0.10521
13396,0.334744,0.037069,0.168754,0.029167,0.099754
13397,0.327174,0.036634,0.153936,0.018964,0.11764
13398,0.304344,0.033102,0.14913,0.027457,0.094655
13399,0.391529,0.033572,0.236661,0.019191,0.102105
13400,0.367332,0.041852,0.19599,0.027257,0.102233
13401,0.318578,0.030976,0.177611,0.019119,0.090872
13402,0.551885,0.033437,0.39174,0.02795,0.098758
13403,0.382536,0.058396,0.212574,0.018862,0.092704
13404,0.394956,0.049153,0.199339,0.02717,0.119294
13405,0.41974,0.051975,0.24802,0.019108,0.100637
13406,0.31082,0.050067,0.140152,0.02871,0.091891
13407,0.45419,0.044719,0.273523,0.019106,0.116842
13408,0.335457,0.037722,0.16975,0.026956,0.101029
13409,0.350961,0.069584,0.178098,0.01866,0.084619
13410,0.328329,0.040527,0.150863,0.031993,0.104946
13411,0.344919,0.053023,0.188324,0.020035,0.083537
13412,0.374635,0.040275,0.18598,0.027433,0.120947
13413,0.34786,0.036816,0.179124,0.019276,0.112644
13414,0.880932,0.034416,0.70954,0.027056,0.10992
13415,0.294894,0.030235,0.129553,0.01924,0.115866
13416,0.473919,0.050069,0.302557,0.026817,0.094476
13417,0.360078,0.063508,0.16107,0.019627,0.115873
13418,0.36923,0.04978,0.166688,0.032577,0.120185
13419,0.340614,0.048353,0.174612,0.018962,0.098687
13420,0.403218,0.041383,0.227434,0.0272,0.107201
13421,0.404258,0.043259,0.2424,0.019048,0.099551
13422,0.421247,0.092212,0.184803,0.03967,0.104562
13423,0.344574,0.057155,0.180185,0.019685,0.087549
13424,0.408202,0.02741,0.235321,0.027156,0.118315
13425,0.430271,0.032411,0.276203,0.030933,0.090724
13426,0.400178,0.057055,0.217426,0.038063,0.087634
13427,0.332274,0.058446,0.153437,0.019433,0.100958
13428,0.369477,0.039824,0.18642,0.026827,0.116406
13429,0.318961,0.045005,0.159411,0.019033,0.095512
13430,0.345207,0.033355,0.189303,0.028134,0.094415
13431,0.282533,0.03527,0.104621,0.032745,0.109897
13432,0.509815,0.041724,0.32286,0.028017,0.117214
13433,0.29261,0.049879,0.122319,0.021055,0.099357
13434,0.29832,0.038474,0.133914,0.028263,0.097669
13435,0.300573,0.036118,0.133765,0.030454,0.100236
13436,0.31634,0.036443,0.141181,0.026904,0.111812
13437,0.338109,0.03536,0.167567,0.02974,0.105442
13438,0.338327,0.038575,0.177248,0.026463,0.096041
13439,0.392129,0.04629,0.208032,0.030401,0.107406
13440,0.702914,0.037767,0.501304,0.02934,0.134503
13441,0.472832,0.066167,0.23376,0.030174,0.142731
13442,0.425335,0.084557,0.18427,0.031194,0.125314
13443,0.557574,0.089405,0.300404,0.029655,0.13811
13444,0.602957,0.081641,0.36638,0.02728,0.127656
13445,0.579818,0.036976,0.379629,0.031589,0.131624
13446,0.47601,0.084554,0.2422,0.027317,0.121939
13447,0.538956,0.038038,0.361281,0.030852,0.108785
13448,0.569568,0.084361,0.321787,0.027127,0.136293
13449,0.646873,0.08481,0.40084,0.030615,0.130608
13450,0.43573,0.086008,0.199043,0.032753,0.117926
13451,0.615297,0.099627,0.343764,0.029998,0.141908
13452,0.428448,0.087113,0.125787,0.07296,0.142588
13453,0.466134,0.039774,0.289755,0.029162,0.107443
13454,0.457907,0.085384,0.191923,0.036964,0.143636
13455,0.400865,0.084157,0.15758,0.034754,0.124374
13456,0.613214,0.087543,0.373733,0.028483,0.123455
13457,0.421718,0.084075,0.168303,0.029173,0.140167
13458,0.583973,0.08589,0.298547,0.056093,0.143443
13459,0.377972,0.078508,0.12468,0.030771,0.144013
13460,0.696398,0.087773,0.345307,0.054793,0.208525
13461,0.629627,0.037946,0.439744,0.032224,0.119713
13462,0.448772,0.037167,0.259824,0.04192,0.109861
13463,0.461205,0.083802,0.220883,0.029985,0.126535
13464,0.502634,0.052836,0.321988,0.02811,0.0997
13465,0.489269,0.077936,0.243146,0.030458,0.137729
13466,0.353331,0.064817,0.160694,0.029653,0.098167
13467,0.410511,0.0852,0.15563,0.030724,0.138957
13468,0.480969,0.086954,0.223546,0.029124,0.141345
13469,0.450953,0.083695,0.212876,0.030274,0.124108
13470,0.315445,0.037402,0.148745,0.027267,0.102031
13471,0.357319,0.0375,0.173372,0.029342,0.117105
13472,0.592842,0.032122,0.417287,0.027963,0.11547
13473,0.347934,0.047497,0.16028,0.030415,0.109742
13474,0.397205,0.03782,0.21204,0.027053,0.120292
13475,0.332771,0.046533,0.161707,0.030115,0.094416
13476,0.41713,0.042009,0.225875,0.029363,0.119883
13477,0.285153,0.030582,0.1266,0.019922,0.108049
13478,0.300625,0.031011,0.138783,0.027037,0.103794
13479,0.383724,0.040131,0.217449,0.019293,0.106851
13480,0.415291,0.032294,0.161444,0.02956,0.191993
13481,0.341049,0.033682,0.196467,0.018875,0.092025
13482,0.323187,0.036023,0.15624,0.027213,0.103711
13483,0.2939,0.031655,0.154033,0.018851,0.089361
13484,0.35106,0.032307,0.194718,0.027033,0.097002
13485,0.470712,0.029812,0.326366,0.019349,0.095185
13486,0.281126,0.033386,0.126547,0.026797,0.094396
13487,0.41526,0.029958,0.265971,0.019117,0.100214
13488,0.37342,0.032692,0.203368,0.027187,0.110173
13489,0.275171,0.035071,0.13305,0.019933,0.087117
13490,0.576305,0.034832,0.320518,0.027987,0.192968
13491,0.379259,0.052082,0.174192,0.019129,0.133856
13492,0.328801,0.058173,0.142923,0.02781,0.099895
13493,0.318914,0.045318,0.149676,0.018515,0.105405
13494,0.369079,0.037327,0.203463,0.026676,0.101613
13495,0.306747,0.039846,0.14464,0.019137,0.103124
13496,0.35266,0.05053,0.179721,0.02688,0.095529
13497,0.337163,0.049754,0.159417,0.019151,0.108841
13498,0.362479,0.049547,0.184679,0.027826,0.100427
13499,0.436743,0.054286,0.252423,0.019189,0.110845
13500,0.435459,0.050345,0.260722,0.027773,0.096619
13501,0.491214,0.050124,0.316585,0.023726,0.100779
13502,0.398869,0.041031,0.198654,0.036666,0.122518
13503,0.37623,0.049833,0.183936,0.018775,0.123686
13504,0.304401,0.036569,0.129983,0.027717,0.110132
13505,0.324139,0.054598,0.15321,0.01948,0.096851
13506,0.430351,0.050647,0.25057,0.02682,0.102314
13507,0.538871,0.043494,0.372922,0.019113,0.103342
13508,0.37823,0.04347,0.186317,0.026994,0.121449
13509,0.327769,0.051027,0.16844,0.020069,0.088233
13510,0.338716,0.043253,0.16026,0.027013,0.10819
13511,0.411468,0.072936,0.235949,0.019066,0.083517
13512,0.370259,0.045628,0.183804,0.026993,0.113834
13513,0.39728,0.058445,0.218076,0.030258,0.090501
13514,0.464094,0.036851,0.270542,0.02759,0.129111
13515,0.39401,0.057549,0.179575,0.041011,0.115875
13516,0.481401,0.081623,0.234613,0.027074,0.138091
13517,0.475381,0.08348,0.232733,0.029831,0.129337
13518,0.506939,0.038368,0.327702,0.027226,0.113643
13519,0.548993,0.039796,0.37804,0.029618,0.101539
13520,0.397298,0.073049,0.16495,0.028147,0.131152
13521,0.565769,0.0885,0.312176,0.029864,0.135229
13522,0.309656,0.049658,0.11616,0.04259,0.101248
13523,0.358925,0.052996,0.164355,0.031509,0.110065
13524,0.407388,0.04328,0.21757,0.031657,0.114881
13525,0.531084,0.088037,0.27401,0.040862,0.128175
13526,0.370366,0.039238,0.200897,0.02754,0.102691
13527,0.453342,0.04308,0.231674,0.043769,0.134819
13528,0.512744,0.086353,0.277903,0.027573,0.120915
13529,0.382643,0.036736,0.204053,0.041293,0.100561
13530,0.371498,0.087278,0.130063,0.027287,0.12687
13531,0.388616,0.077457,0.152867,0.028422,0.12987
13532,0.482998,0.045648,0.301717,0.031063,0.10457
13533,0.437044,0.043767,0.24589,0.03121,0.116177
13534,0.442482,0.090527,0.202756,0.02734,0.121859
13535,0.377285,0.03918,0.190676,0.031371,0.116058
13536,0.376255,0.049987,0.18481,0.02683,0.114628
13537,0.349416,0.043544,0.16754,0.029778,0.108554
13538,0.418291,0.039343,0.238944,0.036827,0.103177
13539,0.469133,0.075364,0.23735,0.029816,0.126603
13540,0.338024,0.038331,0.170653,0.027363,0.101677
13541,0.362867,0.05608,0.17569,0.029445,0.101652
13542,0.434254,0.089926,0.190943,0.026923,0.126462
13543,0.432786,0.084251,0.19029,0.030335,0.12791
13544,0.408955,0.089,0.16266,0.027066,0.130229
13545,0.438101,0.083966,0.19465,0.028634,0.130851
13546,0.303194,0.038442,0.118291,0.027366,0.119095
13547,0.43769,0.037407,0.23355,0.030858,0.135875
13548,0.445473,0.044216,0.26687,0.027417,0.10697
13549,0.630607,0.04275,0.437293,0.032053,0.118511
13550,0.302949,0.037633,0.137534,0.027196,0.100586
13551,0.442044,0.069267,0.214934,0.028529,0.129314
13552,0.391894,0.088689,0.151697,0.02661,0.124898
13553,0.462179,0.079952,0.220854,0.0294,0.131973
13554,0.388864,0.103389,0.15362,0.026947,0.104908
13555,0.301926,0.045802,0.11278,0.02826,0.115084
13556,0.419564,0.055725,0.183747,0.05407,0.126022
13557,0.290174,0.047876,0.112167,0.028225,0.101906
13558,0.37876,0.032533,0.219365,0.030634,0.096228
13559,0.409403,0.035173,0.220707,0.03504,0.118483
13560,0.859729,0.07783,0.62507,0.027896,0.128933
13561,0.43459,0.034727,0.209837,0.044304,0.145722
13562,0.569623,0.116803,0.298854,0.02932,0.124646
13563,0.313643,0.057644,0.141798,0.020204,0.093997
13564,0.44786,0.045415,0.243964,0.02754,0.130941
13565,0.342876,0.038067,0.190611,0.019209,0.094989
13566,0.345129,0.052616,0.156288,0.027296,0.108929
13567,0.325127,0.049943,0.14661,0.019362,0.109212
13568,0.337579,0.045624,0.139142,0.027516,0.125297
13569,0.418321,0.098608,0.198964,0.018763,0.101986
13570,0.325049,0.026185,0.152072,0.03074,0.116052
13571,0.368653,0.025808,0.186395,0.027089,0.129361
13572,0.333368,0.032308,0.174989,0.02747,0.098601
13573,0.335321,0.060477,0.170206,0.019022,0.085616
13574,0.47575,0.049601,0.281024,0.026826,0.118299
13575,0.350433,0.041368,0.177152,0.018583,0.11333
13576,0.817885,0.055087,0.624472,0.027064,0.111262
13577,0.457375,0.055112,0.24995,0.018963,0.13335
13578,0.418891,0.049801,0.253137,0.028393,0.08756
13579,0.480302,0.051902,0.296713,0.019027,0.11266
13580,0.369051,0.062611,0.175861,0.027046,0.103533
13581,0.405633,0.051148,0.229697,0.018705,0.106083
13582,0.374484,0.041881,0.168607,0.0276,0.136396
13583,0.382081,0.065689,0.208093,0.018718,0.089581
13584,0.378622,0.060395,0.17446,0.02785,0.115917
13585,0.375086,0.064709,0.183809,0.019617,0.106951
13586,0.358587,0.037791,0.1628,0.031964,0.126032
13587,0.316544,0.040062,0.159267,0.01912,0.098095
13588,0.345435,0.03482,0.191044,0.02706,0.092511
13589,0.241976,0.031669,0.092272,0.018867,0.099168
13590,0.637225,0.02885,0.45675,0.027317,0.124308
13591,0.968258,0.032947,0.812134,0.019316,0.103861
13592,0.353108,0.050218,0.161058,0.041027,0.100805
13593,0.3928,0.045837,0.154574,0.022609,0.16978
13594,0.667203,0.09477,0.41395,0.02748,0.131003
13595,0.417546,0.08976,0.173123,0.02847,0.126193
13596,0.456759,0.07779,0.21854,0.031387,0.129042
13597,0.394355,0.086045,0.146017,0.029843,0.13245
13598,0.456861,0.037789,0.232057,0.053457,0.133558
13599,0.454742,0.07154,0.215703,0.031775,0.135724
13600,0.457754,0.087784,0.20183,0.031984,0.136156
13601,0.486685,0.085539,0.2319,0.030171,0.139075
13602,0.490589,0.089883,0.241583,0.02925,0.129873
13603,0.347704,0.035653,0.169432,0.030266,0.112353
13604,0.41556,0.084721,0.174,0.029514,0.127325
13605,0.477813,0.061589,0.282781,0.031006,0.102437
13606,0.41238,0.079397,0.134726,0.05453,0.143727
13607,0.429578,0.069241,0.218871,0.030522,0.110944
13608,0.405522,0.079817,0.165367,0.031986,0.128352
13609,0.434324,0.078825,0.197026,0.030216,0.128257
13610,0.417984,0.080611,0.177813,0.027847,0.131713
13611,0.409194,0.039025,0.213653,0.03216,0.124356
13612,0.361377,0.043763,0.179939,0.029267,0.108408
13613,0.431994,0.039593,0.241923,0.031089,0.119389
13614,0.615045,0.04279,0.420243,0.027446,0.124566
13615,0.505231,0.08748,0.250573,0.039191,0.127987
13616,0.471791,0.088503,0.232957,0.028783,0.121548
13617,0.409287,0.089395,0.14849,0.029887,0.141515
13618,0.42113,0.079373,0.160304,0.032417,0.149036
13619,0.408229,0.072725,0.157087,0.030693,0.147724
13620,0.376778,0.045048,0.201501,0.026973,0.103256
13621,0.354,0.041476,0.16758,0.029953,0.114991
13622,0.384047,0.035089,0.217196,0.027034,0.104728
13623,0.409473,0.035037,0.21427,0.030465,0.129701
13624,0.381347,0.036847,0.205065,0.037086,0.102349
13625,0.511116,0.080858,0.266304,0.031389,0.132565
13626,0.351171,0.037207,0.177434,0.027324,0.109206
13627,0.374774,0.07206,0.14813,0.030063,0.124521
13628,0.390904,0.079767,0.161283,0.027237,0.122617
13629,0.36383,0.039283,0.182137,0.039322,0.103088
13630,0.357205,0.087168,0.120007,0.026944,0.123086
13631,0.41948,0.03528,0.251861,0.029984,0.102355
13632,0.292136,0.041473,0.126737,0.026937,0.096989
13633,0.433137,0.082255,0.192723,0.029506,0.128653
13634,0.465385,0.090344,0.203386,0.0274,0.144255
13635,0.491227,0.083804,0.244373,0.028638,0.134412
13636,0.412263,0.084502,0.17348,0.02711,0.127171
13637,0.36752,0.057618,0.17298,0.030289,0.106633
13638,0.37466,0.04005,0.183797,0.037183,0.11363
13639,0.526535,0.075132,0.295533,0.029837,0.126033
13640,0.372683,0.039441,0.205372,0.02807,0.0998
13641,0.37893,0.084434,0.124707,0.040268,0.129521
13642,0.383173,0.086565,0.146603,0.026877,0.123128
13643,0.274595,0.051044,0.122896,0.020263,0.080392
13644,0.403989,0.042718,0.217052,0.037437,0.106782
13645,0.478723,0.086771,0.260237,0.018988,0.112727
13646,0.392864,0.034012,0.23844,0.027767,0.092645
13647,0.278237,0.029957,0.138807,0.01912,0.090353
13648,0.37443,0.028391,0.21356,0.027667,0.104812
13649,0.390284,0.0306,0.23678,0.019382,0.103522
13650,0.393236,0.103395,0.155716,0.027356,0.106769
13651,0.343587,0.06026,0.17606,0.018826,0.088441
13652,0.309374,0.037114,0.125004,0.0269,0.120356
13653,0.298231,0.037955,0.142887,0.019211,0.098178
13654,0.315842,0.051152,0.131237,0.026383,0.10707
13655,0.422123,0.035754,0.268216,0.01918,0.098973
13656,0.325917,0.031438,0.16866,0.027687,0.098132
13657,0.309189,0.040565,0.155568,0.0191,0.093956
13658,0.414216,0.035098,0.251322,0.02694,0.100856
13659,0.30708,0.029696,0.141973,0.019177,0.116234
13660,0.437099,0.057078,0.222061,0.031564,0.126396
13661,0.521788,0.038896,0.367221,0.019143,0.096528
13662,0.377388,0.051081,0.187056,0.028533,0.110718
13663,0.329978,0.031478,0.15979,0.019042,0.119668
13664,0.420017,0.032545,0.224607,0.02808,0.134785
13665,0.473296,0.041099,0.304892,0.019262,0.108043
13666,0.449781,0.035534,0.28654,0.027617,0.10009
13667,0.304375,0.034694,0.129066,0.018773,0.121842
13668,0.562956,0.034345,0.31776,0.027663,0.183188
13669,0.296102,0.033741,0.155457,0.01868,0.088224
13670,0.375952,0.071631,0.180546,0.02671,0.097065
13671,0.359567,0.040099,0.16307,0.029364,0.127034
13672,0.308284,0.033996,0.143593,0.027447,0.103248
13673,0.345852,0.053623,0.164381,0.018792,0.109056
13674,0.374428,0.038536,0.176611,0.027047,0.132234
13675,0.326201,0.037353,0.173196,0.019781,0.095871
13676,0.375218,0.051588,0.18953,0.026957,0.107143
13677,0.37602,0.040253,0.22665,0.019233,0.089884
13678,0.546759,0.034338,0.311662,0.02705,0.173709
13679,0.310355,0.039725,0.134488,0.019684,0.116458
13680,0.575041,0.038093,0.395253,0.027687,0.114008
13681,0.34537,0.076487,0.128633,0.030638,0.109612
13682,0.349885,0.083804,0.116217,0.026867,0.122997
13683,0.451124,0.084903,0.21079,0.030578,0.124853
13684,0.350112,0.077062,0.137297,0.02671,0.109043
13685,0.461396,0.06465,0.260617,0.030238,0.105891
13686,0.345309,0.036262,0.184831,0.028037,0.096179
13687,0.376111,0.041747,0.188657,0.03452,0.111187
13688,0.477158,0.079294,0.166787,0.02793,0.203147
13689,0.365704,0.036664,0.195613,0.030422,0.103005
13690,0.63944,0.056603,0.45461,0.02689,0.101337
13691,0.998136,0.078766,0.753623,0.030402,0.135345
13692,0.414897,0.088761,0.163153,0.02698,0.136003
13693,0.316512,0.040003,0.139247,0.031065,0.106197
13694,0.613732,0.087258,0.354397,0.028384,0.143693
13695,0.626835,0.084245,0.346587,0.030475,0.165528
13696,0.541326,0.096814,0.239303,0.067333,0.137876
13697,0.52203,0.087605,0.268497,0.040458,0.12547
13698,0.560054,0.073281,0.239923,0.0303,0.21655
13699,0.313761,0.043878,0.138176,0.031513,0.100194
13700,0.438638,0.090892,0.16097,0.0304,0.156376
13701,0.474917,0.089151,0.215056,0.030311,0.140399
13702,0.483344,0.098412,0.175373,0.055407,0.154152
13703,0.422972,0.079091,0.17174,0.028173,0.143968
13704,0.352249,0.038756,0.170955,0.0316,0.110938
13705,0.379525,0.04322,0.18989,0.030262,0.116153
13706,0.272694,0.037837,0.101984,0.029637,0.103236
13707,0.43566,0.054707,0.249468,0.030146,0.101339
13708,0.568944,0.037314,0.289937,0.04577,0.195923
13709,0.372143,0.085372,0.119344,0.029049,0.138378
13710,0.532029,0.086946,0.25987,0.03796,0.147253
13711,0.423876,0.08527,0.17251,0.035433,0.130663
13712,0.396995,0.079427,0.168703,0.027264,0.121601
13713,0.438901,0.083951,0.188656,0.030524,0.13577
13714,0.490936,0.054535,0.309534,0.0283,0.098567
13715,0.362721,0.04089,0.1747,0.030176,0.116955
13716,0.458207,0.087989,0.224237,0.02706,0.118921
13717,0.30981,0.052951,0.117249,0.030093,0.109517
13718,0.304289,0.03784,0.131467,0.02711,0.107872
13719,0.377765,0.084419,0.1396,0.028927,0.124819
13720,0.384456,0.078595,0.177378,0.02684,0.101643
13721,0.366244,0.037966,0.173521,0.031467,0.12329
13722,0.403751,0.092234,0.172867,0.028427,0.110223
13723,0.67376,0.045371,0.491664,0.030218,0.106507
13724,0.335956,0.040593,0.15268,0.026837,0.115846
13725,0.310256,0.031159,0.162976,0.019769,0.096352
13726,0.351545,0.032649,0.192363,0.02688,0.099653
13727,0.30181,0.032302,0.152774,0.02022,0.096514
13728,0.379092,0.032782,0.163144,0.02783,0.155336
13729,0.317403,0.035814,0.145119,0.019678,0.116792
13730,0.379848,0.033144,0.213092,0.027187,0.106425
13731,0.565743,0.032525,0.423612,0.018971,0.090635
13732,0.371134,0.05714,0.176799,0.032733,0.104462
13733,0.547794,0.075924,0.336586,0.019705,0.115579
13734,0.404448,0.062469,0.224822,0.027067,0.09009
13735,0.294889,0.039433,0.119487,0.019631,0.116338
13736,0.395341,0.0343,0.212889,0.027697,0.120455
13737,0.327096,0.049774,0.162136,0.018969,0.096217
13738,0.386427,0.043452,0.197814,0.03711,0.108051
13739,0.369748,0.045621,0.205237,0.018575,0.100315
13740,0.390617,0.041562,0.206017,0.0311,0.111938
