Target device: xilinx_u50_gen3x16_xdma_base_5-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
31329.9,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31374.5,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31418.3,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31461.3,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31504.9,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31548.5,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31591.9,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31635.3,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31678.7,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31722.4,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31766.2,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31809.8,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31853.3,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31898.4,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31943.6,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31987.4,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32030.6,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32073.8,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32117.3,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32161.9,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32205.7,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32249.4,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32292.8,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32336.4,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32379.6,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32422.8,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32466.3,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32509.6,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32553,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32596.8,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32640.3,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32683.9,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32727.5,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32771,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32814.6,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32858,0,0,1424,12013,6900,849,565,3344,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32903.1,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32948.2,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
32992,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33035.5,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33078.7,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33122.5,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33165.8,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33209.1,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33252.6,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33297.1,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33341.7,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33386.4,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33431,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33475.5,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33518.6,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33561.5,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33604.6,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33647.6,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33690.7,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33734,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33778.3,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33822.8,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33865.8,0,0,1424,12012,7000,849,565,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
33910.4,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
33954.8,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
33997.8,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34040.9,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34084,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34127.2,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34170.3,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34213.5,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34257.2,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34300.1,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34343.4,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34386.8,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34429.8,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34472.7,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34515.7,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34559.2,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34602.6,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34646,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34689.4,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34732.7,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34776,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34819.5,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34862.6,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
34907.3,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
34951.7,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
34995.1,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35038.6,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35081.8,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35125.2,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35168.2,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35211.7,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35254.6,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35297.7,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35340.9,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35384.2,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35427.1,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35470.4,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35514,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35557,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35600.2,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35643.3,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35686,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35728.7,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35771.9,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35814.8,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35857.6,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35900.6,0,0,1424,12012,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35946.5,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
35990,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36034.4,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36077.5,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36120.6,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36164,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36207.2,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36250.3,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36293.3,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36336.6,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36379.8,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36422.9,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36466.1,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36509.3,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36552.4,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36595.7,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36639,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36682.2,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36725.3,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36768.3,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36811.3,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36854.5,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36897.8,0,0,1425,12012,6900,849,564,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36944.4,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
36988.6,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37033.1,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37077.8,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37122.3,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37166.5,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37211,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37255.1,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37299.2,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37343.5,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37388,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37432.5,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37476.9,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37521.1,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37565.6,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37609.9,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37652.8,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37695.9,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37738.8,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37782,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37824.7,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37867.8,0,0,1424,12012,7100,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37910.6,0,0,1424,12012,7100,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
37956.8,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38000.2,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38043.3,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38086.6,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38129.4,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38172.6,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38215.6,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38258.8,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38301.7,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38344.6,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38387.8,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38430.8,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38474.2,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38517,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38559.8,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38602.6,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38645.3,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38688.5,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38731.7,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38775.1,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38818,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38861.3,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38904.5,0,0,1424,12012,7000,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38950.1,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
38992.9,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39035.9,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39081.8,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39125.3,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39168.4,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39211.5,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39254.7,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39297.5,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39340.6,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39383.9,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39427.2,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39470.4,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39513.3,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39556.7,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39599.9,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39642.8,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39686.2,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39729.4,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39772.9,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39816.4,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39860.5,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39904.9,0,0,1424,12012,6900,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
39950.3,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
39996.3,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40040.6,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40084.9,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40129.4,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40174.1,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40218.1,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40262.4,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40307,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40351,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40395.2,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40439.7,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40483.8,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40527.9,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40571.9,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40616.3,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40660.7,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40705,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40749.4,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40794.1,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40838.3,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40881.3,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40924.6,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
40969.3,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41013.9,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41057.2,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41100,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41143.2,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41186.5,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41229.5,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41272.5,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41315.6,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41358.6,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41401.4,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41444.6,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41487.6,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41530.7,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41573.7,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41616.6,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
41659.6,0,0,1424,12012,6800,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
