backend,sample,N,E,h2d_ms,prep_ms,graph_ms,forward_ms,d2h_ms,compute_ms,transfer_ms,e2e_ms
gpu_compile,522,29,114,0.03840000182390213,0.14233599603176117,0.3604480028152466,0.7118080258369446,0.048128001391887665,1.2145920246839523,0.0865280032157898,1.3011200278997421
gpu_compile,523,36,212,0.04089599847793579,0.13820800185203552,0.3604480028152466,0.7045120000839233,0.04934399947524071,1.2031680047512054,0.0902399979531765,1.293408002704382
gpu_compile,524,35,198,0.04102399945259094,0.14336000382900238,0.3665919899940491,0.7106559872627258,0.04838399961590767,1.2206079810857773,0.08940799906849861,1.310015980154276
gpu_compile,525,82,1224,0.04275200143456459,0.13737599551677704,0.36454400420188904,0.7015680074691772,0.05023999884724617,1.2034880071878433,0.09299200028181076,1.296480007469654
gpu_compile,526,33,148,0.04137599840760231,0.1382399946451187,0.3614720106124878,0.7134720087051392,0.04947200044989586,1.2131840139627457,0.09084799885749817,1.3040320128202438
gpu_compile,527,13,36,0.03699199855327606,0.1372479945421219,0.35516801476478577,0.7770879864692688,0.048767998814582825,1.2695039957761765,0.08575999736785889,1.3552639931440353
gpu_compile,528,32,148,0.04281599819660187,0.1382399946451187,0.35737600922584534,0.7126079797744751,0.0488319993019104,1.2082239836454391,0.09164799749851227,1.2998719811439514
gpu_compile,529,32,162,0.03968000039458275,0.1380160003900528,0.36454400420188904,0.6963199973106384,0.048895999789237976,1.1988800019025803,0.08857600018382072,1.287456002086401
gpu_compile,530,43,246,0.04265600070357323,0.1372160017490387,0.35839998722076416,0.7105919718742371,0.04870399832725525,1.20620796084404,0.09135999903082848,1.2975679598748684
gpu_compile,531,22,68,0.040800001472234726,0.1372160017490387,0.3696640133857727,0.7096319794654846,0.048448000103235245,1.216511994600296,0.08924800157546997,1.305759996175766
gpu_compile,532,28,90,0.038495998829603195,0.1361600011587143,0.35843199491500854,0.7024639844894409,0.049375999718904495,1.1970559805631638,0.08787199854850769,1.2849279791116714
gpu_compile,533,38,228,0.037151999771595,0.13619199395179749,0.3665919899940491,0.7065600156784058,0.0496320016682148,1.2093439996242523,0.0867840014398098,1.2961280010640621
gpu_compile,534,44,330,0.041439998894929886,0.13619199395179749,0.35942399501800537,0.711679995059967,0.048767998814582825,1.20729598402977,0.09020799770951271,1.2975039817392826
gpu_compile,535,34,184,0.043007999658584595,0.13814400136470795,0.36127999424934387,0.7086079716682434,0.04902400076389313,1.2080319672822952,0.09203200042247772,1.300063967704773
gpu_compile,536,36,222,0.03811199963092804,0.1523520052433014,0.35942399501800537,0.7217919826507568,0.04927999898791313,1.2335679829120636,0.08739199861884117,1.3209599815309048
gpu_compile,537,51,354,0.03798399865627289,0.14256000518798828,0.35942399501800537,0.7052800059318542,0.04918399825692177,1.207264006137848,0.08716799691319466,1.2944320030510426
gpu_compile,538,34,144,0.04163200035691261,0.13820800185203552,0.3627519905567169,0.6993920207023621,0.04835199937224388,1.2003520131111145,0.0899839997291565,1.290336012840271
gpu_compile,539,51,294,0.0387520007789135,0.14448000490665436,0.36556801199913025,0.7095999717712402,0.04899200052022934,1.2196479886770248,0.08774400129914284,1.3073919899761677
gpu_compile,540,59,800,0.03859199956059456,0.13619199395179749,0.36454400420188904,0.696287989616394,0.04972799867391586,1.1970239877700806,0.08831999823451042,1.285343986004591
gpu_compile,541,35,150,0.04105599969625473,0.13808000087738037,0.35942399501800537,0.7087039947509766,0.04854400083422661,1.2062079906463623,0.08960000053048134,1.2958079911768436
gpu_compile,542,48,346,0.0424639992415905,0.1371839940547943,0.3665919899940491,0.7004160284996033,0.048767998814582825,1.2041920125484467,0.09123199805617332,1.29542401060462
gpu_compile,543,25,152,0.045504000037908554,0.1372160017490387,0.3604480028152466,0.7086079716682434,0.04761600121855736,1.2062719762325287,0.09312000125646591,1.2993919774889946
gpu_compile,544,10,16,0.04156799986958504,0.1382399946451187,0.35651201009750366,0.6932479739189148,0.04934399947524071,1.1879999786615372,0.09091199934482574,1.278911978006363
gpu_compile,545,38,148,0.039744000881910324,0.1372160017490387,0.36057600378990173,0.7055360078811646,0.048576001077890396,1.203328013420105,0.08832000195980072,1.2916480153799057
gpu_compile,546,57,474,0.03852799907326698,0.1372160017490387,0.3665919899940491,0.7004160284996033,0.054336000233888626,1.204224020242691,0.09286399930715561,1.2970880195498466
gpu_compile,547,77,1096,0.042527999728918076,0.138047993183136,0.35971200466156006,0.7075200080871582,0.049695998430252075,1.2052800059318542,0.09222399815917015,1.2975040040910244
gpu_compile,548,55,512,0.04089599847793579,0.1372160017490387,0.3696640133857727,0.7136960029602051,0.04918399825692177,1.2205760180950165,0.09007999673485756,1.310656014829874
gpu_compile,549,15,20,0.0398080013692379,0.1372160017490387,0.347135990858078,0.7127040028572083,0.048895999789237976,1.197055995464325,0.08870400115847588,1.2857599966228008
gpu_compile,550,40,218,0.03846399858593941,0.13619199395179749,0.3665919899940491,0.7086079716682434,0.049695998430252075,1.21139195561409,0.08815999701619148,1.2995519526302814
gpu_compile,551,45,418,0.03807999938726425,0.1379839926958084,0.3593280017375946,0.7046719789505005,0.04879999905824661,1.2019839733839035,0.08687999844551086,1.2888639718294144
gpu_compile,552,47,378,0.03888000175356865,0.13542400300502777,0.36556801199913025,0.7034879922866821,0.0488319993019104,1.2044800072908401,0.08771200105547905,1.2921920083463192
gpu_compile,553,41,306,0.03750399872660637,0.13619199395179749,0.35712000727653503,0.7024639844894409,0.04870399832725525,1.1957759857177734,0.08620799705386162,1.281983982771635
gpu_compile,554,35,172,0.037856001406908035,0.13619199395179749,0.365664005279541,0.7086079716682434,0.049375999718904495,1.210463970899582,0.08723200112581253,1.2976959720253944
gpu_compile,555,58,488,0.03763199970126152,0.13619199395179749,0.3603520095348358,0.7066879868507385,0.04854400083422661,1.2032319903373718,0.08617600053548813,1.28940799087286
gpu_compile,556,44,210,0.0432640016078949,0.14521600306034088,0.3676159977912903,0.7093759775161743,0.04992000013589859,1.2222079783678055,0.09318400174379349,1.315391980111599
gpu_compile,557,37,146,0.04095999896526337,0.1372160017490387,0.359360009431839,0.7137280106544495,0.04915200173854828,1.2103040218353271,0.09011200070381165,1.3004160225391388
gpu_compile,558,22,56,0.04227200150489807,0.14336000382900238,0.3954559862613678,0.711679995059967,0.04870399832725525,1.2504959851503372,0.09097599983215332,1.3414719849824905
gpu_compile,559,29,108,0.04108799993991852,0.1380160003900528,0.36636799573898315,0.7004479765892029,0.0490880012512207,1.2048319727182388,0.09017600119113922,1.295007973909378
gpu_compile,560,28,102,0.03711999952793121,0.13737599551677704,0.3616960048675537,0.7065600156784058,0.048128001391887665,1.2056320160627365,0.08524800091981888,1.2908800169825554
gpu_compile,561,19,80,0.03747199848294258,0.1382399946451187,0.3676159977912903,0.7239999771118164,0.04835199937224388,1.2298559695482254,0.08582399785518646,1.3156799674034119
gpu_compile,562,22,94,0.041760001331567764,0.1372160017490387,0.35942399501800537,0.7034879922866821,0.048928000032901764,1.2001279890537262,0.09068800136446953,1.2908159904181957
gpu_compile,563,19,114,0.04153599962592125,0.1372160017490387,0.3665919899940491,0.711903989315033,0.05443200096487999,1.2157119810581207,0.09596800059080124,1.311679981648922
gpu_compile,564,35,152,0.038495998829603195,0.1382399946451187,0.35920000076293945,0.7023040056228638,0.049056001007556915,1.199744001030922,0.08755199983716011,1.287296000868082
gpu_compile,565,33,118,0.03814399987459183,0.13619199395179749,0.3665919899940491,0.6973440051078796,0.04915200173854828,1.2001279890537262,0.0872960016131401,1.2874239906668663
gpu_compile,566,62,884,0.03907199949026108,0.13702400028705597,0.35916799306869507,0.7084159851074219,0.04915200173854828,1.204607978463173,0.08822400122880936,1.2928319796919823
gpu_compile,567,27,104,0.037376001477241516,0.13619199395179749,0.3665280044078827,0.7015359997749329,0.04927999898791313,1.204255998134613,0.08665600046515465,1.2909119985997677
gpu_compile,568,34,132,0.04195199906826019,0.1372160017490387,0.35942399501800537,0.703711986541748,0.04864000156521797,1.2003519833087921,0.09059200063347816,1.2909439839422703
gpu_compile,569,50,526,0.04012800008058548,0.13619199395179749,0.36556801199913025,0.704800009727478,0.04851200059056282,1.2065600156784058,0.0886400006711483,1.295200016349554
gpu_compile,570,41,322,0.04124800115823746,0.1372160017490387,0.3604480028152466,0.704255998134613,0.04819199815392494,1.2019200026988983,0.0894399993121624,1.2913600020110607
gpu_compile,571,18,80,0.038495998829603195,0.13702400028705597,0.36476799845695496,0.7208960056304932,0.04745600000023842,1.222688004374504,0.08595199882984161,1.3086400032043457
gpu_compile,572,38,346,0.041120000183582306,0.13619199395179749,0.35868799686431885,0.7157120108604431,0.048576001077890396,1.2105920016765594,0.0896960012614727,1.3002880029380322
gpu_compile,573,74,1292,0.041919998824596405,0.1443839967250824,0.36028799414634705,0.792576014995575,0.050016000866889954,1.2972480058670044,0.09193599969148636,1.3891840055584908
gpu_compile,574,22,74,0.038015998899936676,0.1364479959011078,0.36556801199913025,0.712448000907898,0.048895999789237976,1.214464008808136,0.08691199868917465,1.3013760074973106
gpu_compile,575,88,888,0.04291199892759323,0.13840000331401825,0.36243200302124023,0.7616959810256958,0.049984000623226166,1.2625279873609543,0.0928959995508194,1.3554239869117737
gpu_compile,576,32,196,0.04124800115823746,0.1382399946451187,0.3686400055885315,0.7066239714622498,0.05369599908590317,1.2135039716959,0.09494400024414062,1.3084479719400406
gpu_compile,577,35,146,0.03843199834227562,0.13715200126171112,0.35923200845718384,0.7077440023422241,0.04902400076389313,1.204128012061119,0.08745599910616875,1.2915840111672878
gpu_compile,578,24,52,0.03932800143957138,0.13526399433612823,0.36633598804473877,0.6983680129051208,0.04918399825692177,1.1999679952859879,0.08851199969649315,1.288479994982481
gpu_compile,579,42,300,0.04137599840760231,0.13715200126171112,0.3635199964046478,0.7167999744415283,0.049247998744249344,1.2174719721078873,0.09062399715185165,1.308095969259739
gpu_compile,580,42,248,0.03929600119590759,0.13945600390434265,0.3683840036392212,0.7077760100364685,0.04950400069355965,1.2156160175800323,0.08880000188946724,1.3044160194694996
gpu_compile,581,52,466,0.04230400174856186,0.13843199610710144,0.359391987323761,0.7076799869537354,0.04886399954557419,1.2055039703845978,0.09116800129413605,1.2966719716787338
gpu_compile,582,63,340,0.0416640006005764,0.13711999356746674,0.36662399768829346,0.7055360078811646,0.04927999898791313,1.2092799991369247,0.09094399958848953,1.3002239987254143
gpu_compile,583,36,408,0.03824000060558319,0.13619199395179749,0.35942399501800537,0.7045760154724121,0.0490880012512207,1.200192004442215,0.0873280018568039,1.2875200062990189
gpu_compile,584,44,202,0.041120000183582306,0.13619199395179749,0.3614720106124878,0.707584023475647,0.049695998430252075,1.2052480280399323,0.09081599861383438,1.2960640266537666
gpu_compile,585,34,224,0.0387520007789135,0.13619199395179749,0.3604480028152466,0.7096319794654846,0.04822399839758873,1.2062719762325287,0.08697599917650223,1.293247975409031
gpu_compile,586,71,676,0.04131200164556503,0.1432960033416748,0.3635199964046478,0.7752959728240967,0.05097600072622299,1.2821119725704193,0.09228800237178802,1.3743999749422073
gpu_compile,587,34,160,0.038336001336574554,0.13619199395179749,0.36454400420188904,0.6972799897193909,0.04870399832725525,1.1980159878730774,0.0870399996638298,1.2850559875369072
gpu_compile,588,31,140,0.041152000427246094,0.1372160017490387,0.35740798711776733,0.7134720087051392,0.049375999718904495,1.2080959975719452,0.09052800014615059,1.2986239977180958
gpu_compile,589,42,368,0.03903999924659729,0.1371839940547943,0.36556801199913025,0.7002559900283813,0.04816000163555145,1.203007996082306,0.08720000088214874,1.2902079969644547
gpu_compile,590,26,172,0.038784001022577286,0.1372160017490387,0.3614720106124878,0.714847981929779,0.04831999912858009,1.2135359942913055,0.08710400015115738,1.300639994442463
gpu_compile,591,19,28,0.04131200164556503,0.13619199395179749,0.36768001317977905,0.7126079797744751,0.05603199824690819,1.2164799869060516,0.09734399989247322,1.3138239867985249
gpu_compile,592,27,142,0.04102399945259094,0.13619199395179749,0.35737600922584534,0.7055680155754089,0.048576001077890396,1.1991360187530518,0.08960000053048134,1.288736019283533
gpu_compile,593,33,184,0.0379519984126091,0.1369280070066452,0.36531201004981995,0.7024639844894409,0.04896000027656555,1.204704001545906,0.08691199868917465,1.2916160002350807
gpu_compile,594,44,444,0.03782400116324425,0.1372160017490387,0.35942399501800537,0.7045760154724121,0.048928000032901764,1.2012160122394562,0.08675200119614601,1.2879680134356022
gpu_compile,595,38,222,0.03929600119590759,0.13731199502944946,0.3665919899940491,0.7087039947509766,0.04934399947524071,1.212607979774475,0.0886400006711483,1.3012479804456234
gpu_compile,596,40,160,0.04310400038957596,0.1383039951324463,0.36163198947906494,0.7055360078811646,0.049247998744249344,1.2054719924926758,0.0923519991338253,1.297823991626501
gpu_compile,597,27,164,0.03747199848294258,0.13523200154304504,0.36556801199913025,0.7022079825401306,0.048287998884916306,1.203007996082306,0.08575999736785889,1.2887679934501648
gpu_compile,598,53,558,0.04243199899792671,0.1372160017490387,0.35942399501800537,0.7046399712562561,0.04854400083422661,1.2012799680233002,0.09097599983215332,1.2922559678554535
gpu_compile,599,31,212,0.038015998899936676,0.13619199395179749,0.36847999691963196,0.7063040137290955,0.04966399818658829,1.210976004600525,0.08767999708652496,1.2986560016870499
gpu_compile,600,45,316,0.0435199998319149,0.1372160017490387,0.35839998722076416,0.7106559872627258,0.04870399832725525,1.2062719762325287,0.09222399815917015,1.2984959743916988
gpu_compile,601,39,314,0.04012800008058548,0.14233599603176117,0.3604480028152466,0.7055360078811646,0.04886399954557419,1.2083200067281723,0.08899199962615967,1.297312006354332
gpu_compile,602,45,392,0.03798399865627289,0.13622400164604187,0.35839998722076416,0.7024639844894409,0.049536000937223434,1.197087973356247,0.08751999959349632,1.2846079729497433
gpu_compile,603,30,160,0.04131200164556503,0.5304639935493469,0.3901439905166626,0.9983999729156494,0.054016001522541046,1.919007956981659,0.09532800316810608,2.014335960149765
gpu_compile,604,39,212,0.038943998515605927,0.14233599603176117,0.36137598752975464,0.719871997833252,0.04873599857091904,1.2235839813947678,0.08767999708652496,1.3112639784812927
gpu_compile,605,91,1818,0.04259200021624565,0.137472003698349,0.3676159977912903,0.7895039916038513,0.04979199916124344,1.2945919930934906,0.09238399937748909,1.3869759924709797
gpu_compile,606,31,92,0.03964800015091896,0.1382399946451187,0.3553279936313629,0.7095680236816406,0.04870399832725525,1.2031360119581223,0.08835199847817421,1.2914880104362965
gpu_compile,607,48,270,0.03824000060558319,0.14022399485111237,0.3614720106124878,0.7147520184516907,0.05132799968123436,1.2164480239152908,0.08956800028681755,1.3060160242021084
gpu_compile,608,23,64,0.03968000039458275,0.14131200313568115,0.36556801199913025,0.7096319794654846,0.04864000156521797,1.216511994600296,0.08832000195980072,1.3048319965600967
gpu_compile,609,37,276,0.041120000183582306,0.14326399564743042,0.35839998722076416,0.7175679802894592,0.04787199944257736,1.2192319631576538,0.08899199962615967,1.3082239627838135
gpu_compile,610,27,186,0.040991999208927155,0.13734400272369385,0.36454400420188904,0.7033600211143494,0.048287998884916306,1.2052480280399323,0.08927999809384346,1.2945280261337757
gpu_compile,611,56,828,0.04121600091457367,0.14428800344467163,0.35737600922584534,0.719871997833252,0.04947200044989586,1.221536010503769,0.09068800136446953,1.3122240118682384
gpu_compile,612,35,106,0.038336001336574554,0.13625599443912506,0.3688639998435974,0.6965439915657043,0.04822399839758873,1.2016639858484268,0.08655999973416328,1.28822398558259
gpu_compile,613,33,260,0.04739199951291084,0.13743999600410461,0.35942399501800537,0.7086079716682434,0.049056001007556915,1.2054719626903534,0.09644800052046776,1.3019199632108212
gpu_compile,614,67,728,0.042080000042915344,0.13631999492645264,0.3676159977912903,0.6983680129051208,0.04899200052022934,1.2023040056228638,0.09107200056314468,1.2933760061860085
gpu_compile,615,26,160,0.04163200035691261,0.1372160017490387,0.35839998722076416,0.7045440077781677,0.04956800118088722,1.2001599967479706,0.09120000153779984,1.2913599982857704
gpu_compile,616,39,182,0.037376001477241516,0.1372160017490387,0.3696640133857727,0.7055360078811646,0.054048001766204834,1.212416023015976,0.09142400324344635,1.3038400262594223
gpu_compile,617,26,94,0.04281599819660187,0.13808000087738037,0.35942399501800537,0.7208319902420044,0.049215998500585556,1.2183359861373901,0.09203199669718742,1.3103679828345776
gpu_compile,618,32,170,0.03779200091958046,0.13625599443912506,0.3644160032272339,0.7024639844894409,0.04899200052022934,1.2031359821557999,0.0867840014398098,1.2899199835956097
gpu_compile,619,29,138,0.04102399945259094,0.1369599997997284,0.35839998722076416,0.7178239822387695,0.04979199916124344,1.213183969259262,0.09081599861383438,1.3039999678730965
gpu_compile,620,21,78,0.038047999143600464,0.13737599551677704,0.3624959886074066,0.7086079716682434,0.05011200159788132,1.208479955792427,0.08816000074148178,1.2966399565339088
gpu_compile,621,44,302,0.040608000010252,0.1372160017490387,0.35737600922584534,0.7054719924926758,0.04896000027656555,1.2000640034675598,0.08956800028681755,1.2896320037543774
gpu_compile,622,77,870,0.04217600077390671,0.1372160017490387,0.3665919899940491,0.7167680263519287,0.04995200037956238,1.2205760180950165,0.09212800115346909,1.3127040192484856
gpu_compile,623,35,132,0.04137599840760231,0.13708800077438354,0.3604480028152466,0.7065600156784058,0.04848000034689903,1.2040960192680359,0.08985599875450134,1.2939520180225372
gpu_compile,624,21,54,0.037696000188589096,0.1372160017490387,0.35916799306869507,0.7013760209083557,0.04851200059056282,1.1977600157260895,0.08620800077915192,1.2839680165052414
gpu_compile,625,42,240,0.04198399931192398,0.1372160017490387,0.359360009431839,0.7157760262489319,0.04912000149488449,1.2123520374298096,0.09110400080680847,1.303456038236618
gpu_compile,626,58,550,0.03903999924659729,0.14233599603176117,0.35839998722076416,0.7127040028572083,0.048767998814582825,1.2134399861097336,0.08780799806118011,1.3012479841709137
gpu_compile,627,64,600,0.041280001401901245,0.13619199395179749,0.35942399501800537,0.7034879922866821,0.04966399818658829,1.199103981256485,0.09094399958848953,1.2900479808449745
gpu_compile,628,36,176,0.03814399987459183,0.1443839967250824,0.35839998722076416,0.7189440131187439,0.05004800111055374,1.2217279970645905,0.08819200098514557,1.309919998049736
gpu_compile,629,24,54,0.039264000952243805,0.138047993183136,0.36374399065971375,0.7023040056228638,0.04864000156521797,1.2040959894657135,0.08790400251746178,1.2919999919831753
gpu_compile,630,44,370,0.03993599861860275,0.1372160017490387,0.3617280125617981,0.7216960191726685,0.05020799860358238,1.2206400334835052,0.09014399722218513,1.3107840307056904
gpu_compile,631,19,46,0.03868800029158592,0.1372160017490387,0.3656960129737854,0.7189760208129883,0.0496320016682148,1.2218880355358124,0.08832000195980072,1.310208037495613
gpu_compile,632,34,188,0.03984000161290169,0.1382399946451187,0.3612479865550995,0.7128959894180298,0.048287998884916306,1.212383970618248,0.088128000497818,1.300511971116066
gpu_compile,633,46,346,0.037696000188589096,0.1372479945421219,0.3665919899940491,0.6983680129051208,0.053888000547885895,1.2022079974412918,0.09158400073647499,1.2937919981777668
gpu_compile,634,36,136,0.03923200070858002,0.1372160017490387,0.36239999532699585,0.711679995059967,0.04899200052022934,1.2112959921360016,0.08822400122880936,1.299519993364811
gpu_compile,635,34,228,0.03840000182390213,0.1382399946451187,0.36880001425743103,0.7116479873657227,0.04975999891757965,1.2186879962682724,0.08816000074148178,1.3068479970097542
gpu_compile,636,40,336,0.040608000010252,0.1372160017490387,0.3606399893760681,0.7055360078811646,0.04947200044989586,1.2033919990062714,0.09008000046014786,1.2934719994664192
gpu_compile,637,52,400,0.04057599976658821,0.1382399946451187,0.3656960129737854,0.7034879922866821,0.049056001007556915,1.2074239999055862,0.08963200077414513,1.2970560006797314
gpu_compile,638,38,182,0.03824000060558319,0.1371839940547943,0.35737600922584534,0.7056639790534973,0.049695998430252075,1.200223982334137,0.08793599903583527,1.2881599813699722
gpu_compile,639,40,438,0.039455998688936234,0.13728000223636627,0.36556801199913025,0.7024639844894409,0.04912000149488449,1.2053119987249374,0.08857600018382072,1.2938879989087582
gpu_compile,640,20,74,0.03929600119590759,0.1361600011587143,0.35737600922584534,0.7044159770011902,0.047968000173568726,1.1979519873857498,0.08726400136947632,1.2852159887552261
gpu_compile,641,78,722,0.03916800022125244,0.13625599443912506,0.3624959886074066,0.7729920148849487,0.049536000937223434,1.2717439979314804,0.08870400115847588,1.3604479990899563
gpu_compile,642,22,56,0.04108799993991852,0.1372160017490387,0.35839998722076416,0.7137280106544495,0.04864000156521797,1.2093439996242523,0.08972800150513649,1.2990720011293888
gpu_compile,643,40,222,0.03798399865627289,0.14336000382900238,0.35942399501800537,0.7134720087051392,0.048576001077890396,1.216256007552147,0.08655999973416328,1.3028160072863102
gpu_compile,644,41,262,0.03996799886226654,0.1363839954137802,0.36454400420188904,0.7078400254249573,0.052671998739242554,1.2087680250406265,0.0926399976015091,1.3014080226421356
gpu_compile,645,39,204,0.0432640016078949,0.1372160017490387,0.35839998722076416,0.7096319794654846,0.04992000013589859,1.2052479684352875,0.09318400174379349,1.298431970179081
gpu_compile,646,50,316,0.0390079990029335,0.13820800185203552,0.3646399974822998,0.707584023475647,0.04831999912858009,1.2104320228099823,0.0873279981315136,1.297760020941496
gpu_compile,647,15,26,0.03868800029158592,0.1372160017490387,0.34726399183273315,0.7128639817237854,0.04838399961590767,1.1973439753055573,0.08707199990749359,1.2844159752130508
gpu_compile,648,46,592,0.041760001331567764,0.1372160017490387,0.3644160032272339,0.6993920207023621,0.05532800033688545,1.2010240256786346,0.09708800166845322,1.2981120273470879
gpu_compile,649,29,100,0.039903998374938965,0.141184002161026,0.35737600922584534,0.7065600156784058,0.04873599857091904,1.205120027065277,0.088639996945858,1.293760024011135
gpu_compile,650,24,206,0.043935999274253845,0.1372160017490387,0.3676159977912903,0.6993920207023621,0.04902400076389313,1.204224020242691,0.09296000003814697,1.297184020280838
gpu_compile,651,94,894,0.04057599976658821,0.1382399946451187,0.3604480028152466,0.7659519910812378,0.04912000149488449,1.264639988541603,0.0896960012614727,1.3543359898030758
gpu_compile,652,33,136,0.039135999977588654,0.13619199395179749,0.36556801199913025,0.7024639844894409,0.04915200173854828,1.2042239904403687,0.08828800171613693,1.2925119921565056
gpu_compile,653,62,654,0.039264000952243805,0.14131200313568115,0.3614720106124878,0.7114560008049011,0.04918399825692177,1.21424001455307,0.08844799920916557,1.3026880137622356
gpu_compile,654,31,120,0.03750399872660637,0.13619199395179749,0.3606719970703125,0.7104960083961487,0.0496320016682148,1.2073599994182587,0.08713600039482117,1.2944959998130798
gpu_compile,655,36,172,0.03814399987459183,0.13619199395179749,0.35916799306869507,0.7044159770011902,0.04912000149488449,1.1997759640216827,0.08726400136947632,1.287039965391159
gpu_compile,656,36,150,0.03807999938726425,0.14259199798107147,0.3614720106124878,0.7095040082931519,0.04975999891757965,1.2135680168867111,0.0878399983048439,1.301408015191555
gpu_compile,657,35,236,0.038784001022577286,0.1372160017490387,0.3603520095348358,0.700543999671936,0.04940799996256828,1.1981120109558105,0.08819200098514557,1.2863040119409561
gpu_compile,658,35,250,0.04230400174856186,0.14336000382900238,0.35839998722076416,0.7147520184516907,0.04809600114822388,1.2165120095014572,0.09040000289678574,1.306912012398243
gpu_compile,659,32,278,0.03907199949026108,0.1372160017490387,0.36531201004981995,0.7004160284996033,0.04879999905824661,1.202944040298462,0.08787199854850769,1.2908160388469696
gpu_compile,660,24,68,0.040383998304605484,0.1382399946451187,0.3563520014286041,0.7096319794654846,0.04864000156521797,1.2042239755392075,0.08902399986982346,1.293247975409031
gpu_compile,661,29,176,0.03951999917626381,0.1372160017490387,0.36662399768829346,0.6985599994659424,0.04966399818658829,1.2023999989032745,0.0891839973628521,1.2915839962661266
gpu_compile,662,25,140,0.04476799815893173,0.1382399946451187,0.3574720025062561,0.7057920098304749,0.04873599857091904,1.2015040069818497,0.09350399672985077,1.2950080037117004
gpu_compile,663,30,86,0.037376001477241516,0.13516800105571747,0.36556801199913025,0.6972479820251465,0.04886399954557419,1.1979839950799942,0.0862400010228157,1.28422399610281
gpu_compile,664,27,136,0.040832001715898514,0.1372160017490387,0.3572799861431122,0.6981120109558105,0.0490880012512207,1.1926079988479614,0.08992000296711922,1.2825280018150806
gpu_compile,665,28,96,0.03763199970126152,0.1372160017490387,0.36556801199913025,0.7004160284996033,0.04851200059056282,1.2032000422477722,0.08614400029182434,1.2893440425395966
gpu_compile,666,31,140,0.0390079990029335,0.13699199259281158,0.35651201009750366,0.7034879922866821,0.04870399832725525,1.1969919949769974,0.08771199733018875,1.2847039923071861
gpu_compile,667,47,314,0.03776000067591667,0.1372160017490387,0.36531201004981995,0.7034879922866821,0.049215998500585556,1.2060160040855408,0.08697599917650223,1.292992003262043
gpu_compile,668,27,82,0.03852799907326698,0.13811199367046356,0.3604480028152466,0.7106559872627258,0.04944000020623207,1.209215983748436,0.08796799927949905,1.297183983027935
gpu_compile,669,31,154,0.03996799886226654,0.13795199990272522,0.36582401394844055,0.6995199918746948,0.04873599857091904,1.2032960057258606,0.08870399743318558,1.2920000031590462
gpu_compile,670,72,862,0.03846399858593941,0.1372160017490387,0.3624959886074066,0.7043520212173462,0.04940799996256828,1.2040640115737915,0.08787199854850769,1.2919360101222992
gpu_compile,671,24,52,0.037728000432252884,0.1372160017490387,0.3663040101528168,0.710752010345459,0.04918399825692177,1.2142720222473145,0.08691199868917465,1.301184020936489
gpu_compile,672,26,104,0.03728000074625015,0.13619199395179749,0.35548800230026245,0.7024639844894409,0.04864000156521797,1.1941439807415009,0.08592000231146812,1.280063983052969
gpu_compile,673,32,108,0.04057599976658821,0.1372160017490387,0.3667519986629486,0.7055680155754089,0.04864000156521797,1.2095360159873962,0.08921600133180618,1.2987520173192024
gpu_compile,674,24,90,0.03753599897027016,0.13699199259281158,0.35740798711776733,0.7045120000839233,0.04793599992990494,1.1989119797945023,0.0854719989001751,1.2843839786946774
gpu_compile,675,83,1306,0.0424639992415905,0.1372160017490387,0.3604480028152466,0.7833600044250488,0.048608001321554184,1.281024008989334,0.09107200056314468,1.3720960095524788
gpu_compile,676,52,352,0.03827200084924698,0.1372479945421219,0.35942399501800537,0.7013760209083557,0.04800000041723251,1.198048010468483,0.08627200126647949,1.2843200117349625
gpu_compile,677,23,80,0.03843199834227562,0.14416000247001648,0.35737600922584534,0.7047680020332336,0.048448000103235245,1.2063040137290955,0.08687999844551086,1.2931840121746063
gpu_compile,678,31,184,0.042080000042915344,0.1372160017490387,0.36454400420188904,0.7033920288085938,0.04848000034689903,1.2051520347595215,0.09056000038981438,1.2957120351493359
gpu_compile,679,28,98,0.03920000046491623,0.1382399946451187,0.3572799861431122,0.7024639844894409,0.049215998500585556,1.1979839652776718,0.08841599896550179,1.2863999642431736
gpu_compile,680,29,122,0.037856001406908035,0.13619199395179749,0.3683840036392212,0.6993920207023621,0.04819199815392494,1.2039680182933807,0.08604799956083298,1.2900160178542137
gpu_compile,681,27,196,0.04227200150489807,0.1382399946451187,0.35839998722076416,0.7026879787445068,0.048608001321554184,1.1993279606103897,0.09088000282645226,1.290207963436842
gpu_compile,682,23,58,0.04201599955558777,0.13705599308013916,0.36556801199913025,0.7004160284996033,0.048287998884916306,1.2030400335788727,0.09030399844050407,1.2933440320193768
gpu_compile,683,45,234,0.03939199820160866,0.13926400244235992,0.3603839874267578,0.7033920288085938,0.04864000156521797,1.2030400186777115,0.08803199976682663,1.2910720184445381
gpu_compile,684,21,64,0.03779200091958046,0.13619199395179749,0.3676159977912903,0.7045120000839233,0.0530879981815815,1.208319991827011,0.09087999910116196,1.299199990928173
gpu_compile,685,69,1330,0.03961599990725517,0.14230400323867798,0.3563520014286041,0.7208960056304932,0.04931199923157692,1.2195520102977753,0.08892799913883209,1.3084800094366074
gpu_compile,686,53,646,0.04499199986457825,0.1382399946451187,0.37068799138069153,0.7094399929046631,0.049375999718904495,1.2183679789304733,0.09436799958348274,1.312735978513956
